word,old_frequency,new_frequency,old_sum_count,new_sum_count,city,Ofrequency,Nfrequency,freq,gain,licia_gain,cat
welcome,117.78290469405187,334.3325071012071,275248.1164482747,1793142.50649448,hong_kong,0.0004279153885370399,0.00018645060606745274,0.00030718299730224635,0.435718394481889,2.8385486668855364,business
welcome,139.27046729141023,979.4440681979247,183693.4666221797,3037567.0604034513,mexico_city,0.0007581677772887885,0.00032244360329211446,0.0005403056902904515,0.4252932041574944,7.032675966746999,business
welcome,310.6091549587518,583.5913610637092,426329.03884425946,1389642.0294634602,buenos_aires,0.0007285667328708968,0.00041995805300235013,0.0005742623929366234,0.5764167289762424,1.8788607861259237,business
welcome,308.8173954895238,367.8391378393973,462327.7718945457,781590.8291296656,rio,0.0006679620266462453,0.0004706287793179479,0.0005692954029820966,0.7045741532358011,1.191121818951665,business
arrived,68.28177280184383,1214.3585120189705,84514.0564071704,2853026.5324875396,tokyo,0.0008079339189788389,0.00042563870268678413,0.0006167863108328116,0.5268236580842601,17.78451938474244,business
arrived,36.56690153288169,469.864235964124,43668.014642809925,731101.7502038936,belize,0.0008373841089865656,0.0006426796760274281,0.0007400318925069968,0.7674849201583533,12.849440785722923,business
arrived,115.87449070254719,442.5948013375936,87073.80064826667,687378.7602901421,santiago,0.0013307618346719524,0.0006438878052484116,0.000987324819960182,0.48384901676049125,3.8196051491069407,business
arrived,122.29513688438068,886.2496499960673,127663.46986001555,1754380.2429810097,taipei,0.0009579493414872609,0.0005051639480903916,0.0007315566447888262,0.5273388959233491,7.246810237711566,business
arrived,58.27760768155426,460.04126388724865,66646.38555703015,1005817.8299164908,singapore,0.000874430131423787,0.00045738030307679485,0.000665905217250291,0.5230610046934995,7.893962744679697,business
arrived,31.427189196510273,200.1631871784075,38248.1365823982,359974.8375552003,beijing,0.0008216658902795561,0.0005560477186067581,0.0006888568044431571,0.6767321428148533,6.369108797061429,business
arrived,251.40396253870455,739.1325486805744,275248.1164482747,1793142.50649448,hong_kong,0.0009133721450404512,0.0004121995580404528,0.000662785851540452,0.4512942071626209,2.940019485837588,business
arrived,178.7934076167055,1794.797792805671,183693.4666221797,3037567.0604034513,mexico_city,0.0009733248052008697,0.0005908668869247236,0.0007820958460627967,0.6070603397421722,10.038389092361449,business
arrived,454.9151025842555,831.8308208054265,426329.03884425946,1389642.0294634602,buenos_aires,0.0010670516458777717,0.0005985935968895499,0.0008328226213836608,0.56097902964869,1.828540789435237,business
arrived,443.59031013736336,430.7603117803152,462327.7718945457,781590.8291296656,rio,0.0009594714769558419,0.0005511327611916647,0.0007553021190737533,0.5744128662795357,0.9710769192567006,business
explained,13.862943611198906,211.76323917775287,84514.0564071704,2853026.5324875396,tokyo,0.00016403121800721824,7.422406934053906e-05,0.00011912764367387864,0.45249965367734335,15.275488750216375,business
explained,2.0794415416798357,21.48756259735829,43668.014642809925,731101.7502038936,belize,4.761932867085869e-05,2.9390659496254416e-05,3.8504994083556556e-05,0.6172002066513894,10.333333333333329,business
explained,11.090354888959125,36.85458360533347,87073.80064826667,687378.7602901421,santiago,0.00012736729999599363,5.361612219408288e-05,9.049171109503825e-05,0.42095673061900024,3.323120312590143,business
explained,18.021826694558573,158.1553402033242,127663.46986001555,1754380.2429810097,taipei,0.00014116666822795677,9.014883793640404e-05,0.0001156577530821804,0.6385986087794546,8.775766346209338,business
explained,5.950642552587727,62.09556417794333,66646.38555703015,1005817.8299164908,singapore,8.928680081976369e-05,6.173639234760721e-05,7.551159658368545e-05,0.691439180044424,10.43510236570001,business
explained,2.0794415416798357,14.961555899867017,38248.1365823982,359974.8375552003,beijing,5.4367133342563814e-05,4.156278255858019e-05,4.7964957950572006e-05,0.7644836135960263,7.194987500240386,business
explained,39.22170721946509,94.09811751935727,275248.1164482747,1793142.50649448,hong_kong,0.0001424958242242349,5.247665323784847e-05,9.748623873104168e-05,0.3682680073155683,2.39913364792693,business
explained,13.16979643063896,136.38009553351404,183693.4666221797,3037567.0604034513,mexico_city,7.169441936509679e-05,4.489780565219849e-05,5.829611250864764e-05,0.6262385001482588,10.355520394850725,business
explained,64.46268779207496,108.94189038356795,426329.03884425946,1389642.0294634602,buenos_aires,0.00015120407459653145,7.839565015576734e-05,0.0001147998623761494,0.5184757776201204,1.689999193563897,business
explained,57.64899902213187,60.42158774437166,462327.7718945457,781590.8291296656,rio,0.00012469291815608532,7.730590673850875e-05,0.00010099941244729703,0.6199703069082118,1.0480943081279759,business
moment,20.101268236238404,184.56060009911954,84514.0564071704,2853026.5324875396,tokyo,0.0002378452661104663,6.468940894783831e-05,0.00015126733752915232,0.2719810656975345,9.181540086430724,social
moment,11.090354888959125,102.19386864814221,43668.014642809925,731101.7502038936,belize,0.00025396975291124636,0.00013978063740052848,0.00019687519515588744,0.5503830113555963,9.214661719245806,social
moment,10.39720770839918,60.133905671919884,87073.80064826667,687378.7602901421,santiago,0.00011940684374624402,8.748292665682221e-05,0.00010344488520153312,0.732645834293514,5.783659166810902,social
moment,11.090354888959125,122.63493495797148,127663.46986001555,1754380.2429810097,taipei,8.68717958325888e-05,6.990214091193396e-05,7.838696837226137e-05,0.8046586379616559,11.057800781475377,social
moment,14.386191754963455,57.93668109458366,66646.38555703015,1005817.8299164908,singapore,0.00021585854408643075,5.7601564986568116e-05,0.00013673005453649945,0.2668486680958257,4.027242378066775,social
moment,7.6246189861593985,26.745057969386064,38248.1365823982,359974.8375552003,beijing,0.00019934615558940067,7.429702073352514e-05,0.00013682158816146292,0.37270355434672625,3.50772386370192,social
